(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) X,(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) Y
0.0001024784434153897,0.004187493299815492
0.0001024786783909385,0.004187824027514275
0.000102478895041276,0.004188128964098037
0.0001024790933253957,0.004188408052533621
0.0001024792735420177,0.004188661713072528
0.0001024794364001301,0.004188890942493972
0.0001024795830538663,0.004189097363421546
0.0001024797151160531,0.004189283244350195
0.000102479834776781,0.004189451669257771
0.0001024799451965646,0.004189607096716674
0.0001024800511992497,0.004189756344824436
0.0001024801604696275,0.004189910301506505
0.0001024802880017359,0.004190090323671347
0.0001024805102536485,0.00419040689351946
0.0001024806881461924,0.004190668808501274
0.0001024808305577793,0.004190887654364817
0.0001024809550457367,0.004191084513159971
0.0001024810777677264,0.004191284750904689
0.0001024811362877088,0.004191387135036639
0.0001024811961135039,0.004191505358871361
0.0001024812273196826,0.004191578096333082
0.0001024812581951433,0.004191662946100294
0.0001024812855951106,0.004191750377230186
0.0001024813113166716,0.004191838241726642
0.0001024813436935521,0.004191945525520602
0.0001024813839618299,0.004192070948300652
0.0001024814250217442,0.0041966914897964
0.000102481439267682,0.004210462315134889
0.0001024814539500265,0.00421978322842298
0.0001024814705138218,0.004188500369488479
0.0001024814848479679,0.00409877746739451
0.0001024814938022024,0.00400481279875009
0.0001024815032307545,0.003869783332852927
0.0001024815112875899,0.003725853242835475
0.0001024815184503271,0.003579860844443949
0.0001024815272867141,0.003386339289646267
0.0001024815395472153,0.003112289635779031
0.0001024815484024034,0.002918061992113974
0.0001024815566251268,0.002744120666849592
0.000102481565625519,0.002562688749994102
0.0001024815773653311,0.002340928847047508
0.0001024815931522358,0.002068131672969598
0.0001024816129511708,0.001762637528961997
0.0001024816338351043,0.00147807611025963
0.0001024816572103655,0.00119735919074393
0.0001024816809567015,0.0009458634550216782
0.0001024817049454945,0.0007203941040315742
0.0001024817335808491,0.0004824446722960785
0.0001024817556785747,0.0003189972673059982
0.0001024817808784143,0.0001510544389998758
0.0001024818077232222,-8.893725997105584e-06
0.0001024818336584687,-0.000146986202087418
0.0001024818600484945,-0.0002728318280861286
0.0001024818874433844,-0.0003896156035050335
0.0001024819159689127,-0.0004979589028385467
0.0001024819456986568,-0.0005981796490782676
0.0001024819766233939,-0.0006903395841502125
0.0001024820086516153,-0.0007743976943702657
0.0001024820414995155,-0.0008500784437964759
0.0001024820747531467,-0.0009172054934312168
0.0001024821079369455,-0.0009758714759876552
0.0001024821406309363,-0.001026549663256104
0.000102482172509567,-0.001069978634254509
0.0001024822033436005,-0.00110701730965812
0.000102482232981149,-0.001138529312143644
0.0001024822613185326,-0.001165171221535921
0.0001024822882445232,-0.00118772180293536
0.0001024823138001446,-0.001206879589829901
0.0001024823378095877,-0.001223057789611626
0.0001024823602724232,-0.001236725239632364
0.00010248238118084,-0.001248266477291704
0.0001024824005409417,-0.001258008707943237
0.0001024824184122599,-0.001266247958519928
0.000102482434908057,-0.001273249804221721
0.0001024824501913779,-0.001279249892058743
0.00010248246447543,-0.001284457238730941
0.0001024824780705108,-0.001289072385500467
0.000102482491508486,-0.001293322082043025
0.0001024825057394236,-0.001297496711817669
0.0001024825226453552,-0.001302033115306966
0.0001024825488405793,-0.00130818086045803
0.0001024825790221846,-0.001313972439317745
0.0001024826046900094,-0.00131783956713849
0.0001024826308785964,-0.001320818193241813
0.0001024826585211014,-0.001322943291134027
0.0001024826861733062,-0.00132405979631578
0.0001024827113218555,-0.001324143214459617
0.0001024827226439073,-0.001323710456823224
0.0001024827342236369,-0.001322494698461019
0.0001024827441358645,-0.001320471491956354
0.0001024827559257607,-0.001316512997190378
0.0001024827688546254,-0.001309857067972597
0.0001024827804624862,-0.00130165561514517
0.0001024827934521266,-0.001290088745224072
0.0001024828091864858,-0.001273295040076006
0.0001024828286749024,-0.001249540051633247
0.0001024828532615795,-0.001216603937909233
0.0001024828809072925,-0.001177044056349552
0.0001024829096195504,-0.001133914473279152
0.0001024829442774651,-0.001079903719004571
0.000102482988165657,-0.001009847913431394
0.0001024830418369095,-0.0009239738688272547
0.0001024831059721322,-0.0008238421794213302
0.0001024831750787013,-0.000720951612301346
0.0001024832457733788,-0.0006219079933988958
0.0001024833257897393,-0.0005174678658431686
0.0001024834070651909,-0.0004193356149293503
0.0001024834954818743,-0.0003210861870476256
0.0001024835898158329,-0.0002253137335092026
0.0001024836834794574,-0.0001387184013598164
0.0001024837766850265,-6.019338545248942e-05
0.000102483884102336,2.184094601953568e-05
0.0001024840190238697,0.0001136328370069384
0.0001024841874641887,0.000213258590486598
0.0001024843873002356,0.0003136900514233432
0.0001024846186742767,0.0004108851472960362
0.0001024848898860406,0.0005050798255331612
0.0001024852129419931,0.0005973567286235992
